t,theta,omega,thetaHat,x,pulseX,v,actualV,a,actualA,request,jerk,hz,mode,braking
41.56,0.0007384120497517932,0.01158503679586116,4.45814751826838e-11,-0.0005180073647605329,-0.0007124999991097551,-0.005290911178671733,-0.005290911178671733,-0.010344730620330131,-0.010344730620330533,-0.010344730620330131,-0.0489140245189916,141.09096494094328,balance,false
41.57,0.0008546481203922469,0.010547286385291656,0.000912778860542246,-0.0005706382075835962,-0.0007499999990628801,-0.0050484184249843245,-0.0050484184249843245,0.07884385769233902,0.07884385769233934,0.07884385769233902,10.310293883863716,134.62449150119593,balance,false
41.58,0.0009312704433773231,0.0044131469835887,0.001573471462585665,-0.0006159344339349606,-0.000787499999016005,-0.003948530252428025,-0.003948530252428025,0.12246319603694339,0.12246319603694336,0.12246319603694339,0.9943235762926439,105.29414019636502,balance,false
41.59,0.0009414693195053878,-0.0022657430213608035,0.001744918441764338,-0.0006493404596305157,-0.0008249999989691299,-0.0027496074851491572,-0.0027496074851491572,0.11404179174201945,0.11404179174201966,0.11404179174201945,-1.7626458526040083,73.32286636229777,balance,false
41.6,0.0008895598632853391,-0.007909365375347496,0.0017436701452747127,-0.0006715174613795079,-0.0008624999989222549,-0.0017202971814397746,-0.0017202971814397746,0.0934611371683603,0.0934611371683602,0.0934611371683603,-2.099660136356221,45.8745915624039,balance,false
41.61,0.0007873358306455482,-0.01235469443285123,0.0016955401460446063,-0.0006844329166391818,-0.0008624999989222549,-0.0008939380773572368,-0.0008939380773572368,0.07441707199599755,0.07441707199599751,0.07441707199599755,-1.6986252761415355,23.83834875932425,balance,false
41.62,0.0006558111967344915,-0.012543223792856717,0.000534794136971821,-0.0006916411455852794,-0.0008624999989222549,-0.0007831186031933693,-0.0007831186031933693,-0.045628478775847074,-0.04562847877584712,-0.045628478775847074,-8.78292267006487,20.883162777927136,balance,false
41.63,0.0005526180928997674,-0.007785343000425489,-0.000026131863016808222,-0.0007028190911024426,-0.0008999999988753798,-0.0015060982482761694,-0.0015060982482761694,-0.08308567438245905,-0.08308567438245905,-0.08308567438245905,-0.8856438346211276,40.16262000423446,balance,false
41.64,0.0005013487306203828,-0.0025601202372718046,-0.00017337531183402705,-0.0007220065282030642,-0.0008999999988753798,-0.0023176251595591613,-0.0023176251595591613,-0.07633561864897709,-0.07633561864897695,-0.07633561864897709,1.4694735945851856,61.803337665498475,balance,false
41.65,0.0004983265186268989,0.0017780905060649605,-0.00017407720688552157,-0.0007486787769613473,-0.0009374999988285048,-0.002987913704191451,-0.002987913704191451,-0.05908487533540358,-0.059084875335403596,-0.05908487533540358,1.77412161820846,79.67769887803581,balance,false
41.660000000000004,0.0005333988320992875,0.005078168250888364,-0.00013459599570312232,-0.0007811854670404221,-0.0009749999987816297,-0.003486988265806389,-0.003486988265806389,-0.04294170038929008,-0.042941700389289864,-0.04294170038929008,1.419443268392294,92.98635387106998,balance,false
41.67,0.0005971206337179044,0.007552258935992494,-0.00009313798383993372,-0.0008179493487779241,-0.0010124999987347547,-0.0038461315068738554,-0.0038461315068738554,-0.030824928659245417,-0.030824928659245465,-0.030824928659245417,0.9965823240958849,102.56350697817386,balance,false
41.68,0.0006825682733384495,0.009464466949116167,-0.00006058852346480142,-0.0008577773537758855,-0.0010499999986878796,-0.004106214552434483,-0.004106214552434483,-0.022614919182657824,-0.022614919182657733,-0.022614919182657824,0.6432495421620082,109.49905486846004,balance,false
41.69,0.0007852708307538754,0.011034497759511108,-0.0000378903050687281,-0.0008998577271463945,-0.0010874999986410045,-0.004301467014183886,-0.004301467014183886,-0.017389535661854527,-0.01738953566185475,-0.017389535661854527,0.41914053787144023,114.70578718828585,balance,false
41.7,0.0008844208493239949,0.007712300155582726,0.001246730093021977,-0.0009406488188415142,-0.0011249999985941295,-0.003675157632389172,-0.003675157632389172,0.10348504612391396,0.1034850461239141,0.10348504612391396,5.625606053867693,98.00420365288318,balance,false
41.71,0.0009293059426885194,0.001140257831109849,0.0016630487088439404,-0.00097163093790245,-0.0011624999985472544,-0.002499161795447355,-0.002499161795447355,0.12073935376036515,0.1207393537603651,0.12073935376036515,-0.4208361685850981,66.6443146285682,balance,false
41.72,0.0009083833523322049,-0.005164543752615264,0.0017473377218472689,-0.0009908053650633532,-0.0011624999985472544,-0.0013619289919820316,-0.0013619289919820316,0.1059300049816069,0.10593000498160687,0.1059300049816069,-1.9615416290983538,36.31810649825181,balance,false
41.730000000000004,0.0008299010773187847,-0.010335947245850368,0.001721733648869067,-0.0009995176054213835,-0.0011624999985472544,-0.0004137170073274131,-0.0004137170073274131,0.0858797021211217,0.08587970212112168,0.0858797021211217,-1.9202552245498188,11.032453542521584,balance,false
41.74,0.0007069762888110144,-0.013353303138527702,0.0010039261338996206,-0.0009999837799369307,-0.0011624999985472544,0.0001703390968820864,0.0001703390968820864,0.0019575413880197397,0.00195754138801975,0.0019575413880197397,-15.133381874345053,4.542375922533608,balance,false
41.75,0.0005869942329980488,-0.009980585101688916,0.00013088600268413336,-0.001000159083689784,-0.0011999999985003794,-0.00031758860943762043,-0.00031758860943762043,-0.07349307507361913,-0.07349307507361913,-0.07349307507361913,-3.1623831601614305,8.469029595589499,balance,false
41.76,0.0005128442696180614,-0.004831752736844149,-0.00013738646225631138,-0.001007286805257483,-0.0011999999985003794,-0.0011126708922956296,-0.0011126708922956296,-0.0789167227606967,-0.07891672276069661,-0.0789167227606967,0.8560796718666552,29.671223831639153,balance,false
41.77,0.0004883701300525885,-0.00022333477870427825,-0.00017934557141064813,-0.001022109791616218,-0.0011999999985003794,-0.0018262696145703477,-0.0018262696145703477,-0.06401606403124149,-0.06401606403124153,-0.06401606403124149,1.7473893252811235,48.70052311608493,balance,false
41.78,0.0005048501626622482,0.0033497329409640877,-0.00014993176760266593,-0.001043237453684242,-0.0012374999984535043,-0.002371270455534574,-0.002371270455534574,-0.04702029138675312,-0.047020291386753316,-0.04702029138675312,1.5895105812338064,63.23387889329766,balance,false
41.79,0.0005522732755508015,0.006003495303463457,-0.00010772826078889896,-0.001069018764703008,-0.0012374999984535043,-0.002762726715619714,-0.002762726715619714,-0.03332545458277786,-0.03332545458277795,-0.03332545458277786,1.1810612524233919,73.67271250861661,balance,false
41.800000000000004,0.0006227055113366223,0.007995016984428253,-0.00007165000817400376,-0.0010981104418705493,-0.0012749999984066293,-0.0030400991885364084,-0.0030400991885364084,-0.023722746532127765,-0.023722746532127675,-0.023722746532127765,0.797135457663127,81.06931179564087,balance,false
41.81,0.0007107568075575697,0.009562246206314186,-0.00004546705511128198,-0.0011295637036505806,-0.0013124999983597542,-0.0032405010801158114,-0.0032405010801158114,-0.017456984673377498,-0.017456984673377453,-0.017456984673377498,0.5073487971224283,86.41336224443835,balance,false
41.82,0.0008114552054805084,0.009808545155868433,0.0006400710421097284,-0.0011624786503348344,-0.0013499999983128791,-0.003213426615032352,-0.003213426615032352,0.05359155503882313,0.05359155503882303,0.05359155503882313,13.986598296421661,85.69137650797694,balance,false
41.83,0.0008849779376609547,0.004323874004618981,0.0014792246259825786,-0.0011901563591014872,-0.001387499998266004,-0.0022254384680927895,-0.0022254384680927895,0.1194358340998965,0.11943583409989655,0.1194358340998965,2.3021922987918746,59.345025889989,balance,false
41.84,0.000893940534439797,-0.0024926986737662713,0.0017208917598258988,-0.0012062970385422662,-0.001387499998266004,-0.0010081988841893544,-0.0010081988841893544,0.11851168437000557,0.1185116843700055,0.11851168437000557,-1.3672041748400698,26.885303611989414,balance,false
